Feature ID,Domain,Super_Groups,Super_Kingdom,Kingdom,Phylum,Class,Family,Genus,species
e463a4b383696e532e93f5cc7aae2be8,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4a451634425b85443be13a91944c3431,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7d890d2804c41626a0f10ce368f6bad6,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b62add134cacc9c1cba53fba4f2b6165,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
3a5b8420eb1f40cb8743748f182ea464,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
473595d461a848727d6a41c0ffd151cf,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b8a0c9c02448d8f42e4c16e68de03526,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
41496b3650794b2e06f590ed6c5c5a5a,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Actinochloris,Actinochloris_sphaerica
a220b18c885973867e777f991d935717,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
06cc468c78e3dd209ac2338403b0cbf9,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4ce4ba6908f0b8727b0f1c7294cff2d1,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
855b93d0958fe7191ae7d424c1357231,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Aphelinus,Aphelinus_gossypii
14b41709abab6a172c2eaa6f1ffbccb5,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Microbotryomycetes_X,Microbotryomycetes_X_sp.
c828b6c228763b5d2b1d77f6b948b3f8,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0d6a99cb4161ec146ab8dc6d04783e33,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
92199902b8175f626cda8bb6dc98540f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
619c082338657affaea33252a9afaec8,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
488df1ef86ac65c307b813490c0c3209,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b536bb3e8aedc35a79b05ad94bada29f,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Ostracoda,Unassigned,Unassigned
f6f5092ca233a3e09a4dab1e6fbd8a73,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1db958898af3bb3b7486a4aeae6dc61b,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4064636688a435f5388c7368fd549501,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bb9a244d056358c9b8add75f999eb950,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Chelicerata,Arachnida,Demodex,Unassigned
da122abd921a5ff95b171200dbd1906c,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5fb95513050a0bb090e34964a51fc583,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Unassigned,Unassigned,Unassigned,Unassigned
f8fde1039e4108b818fd64a9fa148e86,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8319dd453726c41eb03f9aa35eb4ffd6,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bc3bc7dcd7ae391712fedf65412e7043,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
5e6c8e48a4df5dac61cbd8bded0cae48,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3a5953e677ff531b8ccf71f5e7c923e2,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
84aca1afd24553bee7fe204748738e4f,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
763d4403e0263619ea5601dd9b8c89a0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a9bfe22ce5504a0a791c0a418d69dd9d,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d6ac4ed34b3b83abfb11508400b32284,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3fb02cddc39444cf8bc95bf3d673ca76,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Chilodonella,Unassigned
bc5fffc71e973106ecc8ce327e03a656,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d33bc5a97abfcf2e5d9471c79bcc3137,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
07a410a30ebdbdd9640b78bb113f1983,Eukaryota,Obazoa,Opisthokonta,Metazoa,Rotifera,Rotifera_X,Rotifera_XX,Unassigned,Unassigned
02503e2e514fcc1a90d9e47e1f9b0b49,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5711c891627e9b48517a7d43b4bade31,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Unassigned,Unassigned
6e703eb56f11deda863c39b2f67ad193,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b3925bf205d27cb69e238df3a872d968,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a4b0f67549c24a6b069926e103ba033c,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c38632f47ddd7ae2185b87379bfd1589,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8554523547cda11cd09ef363cb1b0f81,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2e63c99b2525b7d4ee0e745417f0a156,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c091d358cace23003dd6f102ca63b6bb,Eukaryota,Excavata,Discoba,Discoba_X,Heterolobosea,Tetramitia_VI,Tetramitia_VI_X,Paravahlkampfia,Paravahlkampfia_ustiana
bd356cffd747a0c2a3d8cde0606d636d,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Unassigned,Unassigned,Unassigned
45922923c01f440406f12ce7f5a1c6b1,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Unassigned,Unassigned,Unassigned,Unassigned
3b672b04f6e4f22ae764c46ead697265,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
680f0403f6dd9013efa567f533739e1e,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
19741168ce264e9e285834ccd9b130a9,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4bdc85e76165ec1df41f2221238ddf6a,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Tokophryidae,Tokophrya,Unassigned
74c43c7e3ce9296652bf6de23513932f,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporales,Pythium,Unassigned
281e882e84624b2f55c50bfd94bcc112,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Nolandellidae,Nolandellidae_X,Nolandellidae_X_sp.
9897351d9109e5596b0a14cad6019a6f,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Unassigned,Unassigned
994a7e1ba9820b721ddd5756add5b661,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Musa,Musa_basjoo
9f625ca947f480d5f8c3ca599e20aaa9,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3dcbef5f6f83484f27917d05b6f2a503,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d18ce22f8f3a7c1f5aa2341f9b2e60f4,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Unassigned,Unassigned,Unassigned
7241b4d856d1680029c10810ef6be001,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fa5a950bf9c362dafc718b847b12c1e7,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
98f04c5acfed0977703b68188f96de3e,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptophyceae_X,Basal_Cryptophyceae-1,Basal_Cryptophyceae-1_X,Basal_Cryptophyceae-1_X_sp.
dbe926cd76c29f349572e80c94270aef,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7c7152d7a820329a26d00a831a810db6,Eukaryota,TSAR,Alveolata,Ciliophora,Colpodea,Colpodea_X,Colpodida,Colpodida_X,Colpodida_X_sp.
b4f06e41c17fe68447bc3b1db882859e,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,Pseudozyma,Pseudozyma_sp.
b7dc5800f51136a7786a8f17bda57cdc,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
847102ec732bb183936962a0c92b31f4,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c54d6d0af724a3aec091ccb2b9581a1b,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Cyclops,Cyclops_sp.
fbe813bd5c28e6bb4289e65eddca9e65,Eukaryota,Haptista,Centroplasthelida,Centroplasthelida_X,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4a5880ab5c8946be153acdf66d225571,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cbdd5b2b00e0e00f594a1c55559847ca,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Haematococcus,Haematococcus_pluvialis
6f5471b6e1c9437fe84eebd316fba55d,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d46e0ce777a63f6f04d4b0ce8c6fffb2,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
77b249de00d27bd5bdfcee721e2612c6,Eukaryota,TSAR,Rhizaria,Cercozoa,Sainouroidea,Sainouroidea_X,Guttulinopsidae,Guttulinopsis,Unassigned
047eee0a40cefdfde3b16ea6edb075c1,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_uniformis
ef7ecc5609e896395c01f67d06680aac,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
25d93c8addf68788faf3e3cf495c4d9a,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cf77da6c7a5cb35a46ee24efd1517db0,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Aonidiella,Aonidiella_aurantii
d907f2e54c3d59198166be4d770dd65f,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,Erysiphe,Unassigned
ec9799d75c3cf417c9bed1bf0be17ed6,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Naviculales,Unassigned,Unassigned,Unassigned
7fd75532e89df1d741b0d351b6170530,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,Actinocephalidae,Unassigned,Unassigned
d8ee03e6cead8a72f4a8e4e8bf518f20,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
988c4949215e5c8b4eed35b4a11d3384,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cc4fcd7a367b9c01ba926db727f1d4b0,Eukaryota,Excavata,Discoba,Euglenozoa,Kinetoplastea,Neobodonida,Rhynchomonadidae,Rhynchomonas,Unassigned
c4cf945e38401435643abc0f8a2d8722,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
79843e89f4e3392b5cc59e0638aaec70,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
44d701b16ff2dbf3bb3ee51532bef33b,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5930635e1c8d4bc2593416a3ddfc7870,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2965a73e7e3fe2125ca6f4678b1d3565,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
217582c078b343c9ce324db1649b7b88,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Unassigned
bb6a643547c62d5af416766e2ffb8238,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a3b577d6debe8c42581ea35dc36d9d5b,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,Actinocephalidae,Syncystis,Syncystis_mirabilis
b0f24dbbe93ee0c2c07cbd46ffa91580,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Ripella,Ripella_sp.
e9e8f6790e9aa46a36dbca468a2143bd,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Unassigned,Unassigned,Unassigned,Unassigned
ae501003eafc2c454ece9329b3536862,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Unassigned,Unassigned,Unassigned,Unassigned
204a7743bfa37859572c02ba291d1b3e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1f0394be49d949f9334454dfdedfce76,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
31c783ffc60d7fdf77c1641e973b8185,Eukaryota,Amoebozoa,Evosea,Eumycetozoa,Myxogastria_Fuscisporidia,Physarida,Physaridae,Unassigned,Unassigned
f94a08a3cb2171121b43acef21e9a81c,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1a76a4d2f1bb3958e4749f9539d14a66,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,Spumella,Spumella_vulgaris
c61a3cbd4f84a805b493ad86d784c6f4,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ba2e70a373fb5d2d6b9ee5913b5f1dbd,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Unassigned,Unassigned,Unassigned,Unassigned
0c64e37d70fdd06a802f7cf3b90fda1c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Unassigned,Unassigned,Unassigned
5433a65f2303a68f2c46d047b956ac96,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f744e77b5ab551172d5e7b0bea216a13,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Unassigned,Unassigned,Unassigned,Unassigned
00110679b0efbe4120eb6c1cc6b8825f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7cc4fc04b78aecc6986fa6f2f4225033,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f2f6ee20c2d47cbb87514b96283c979b,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1daf4871500ae3eb4e75df34412a2ce5,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
48a46749bc28b7b73b6a384f3facbdbb,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ff1438238491c45e8521a1b0c8f6dc40,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Hexapoda,Insecta,Unassigned,Unassigned
c47f20dfbcd5796adb4376545fdd6f86,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Unassigned
86ff6a6add13484301d39cc42af53398,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_uniformis
2e6c1c5994466b6e18a1afba90a59820,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
06a0e8728f9c0f25dd9fe6d47ee38224,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fcc726fde8c34ade8b2628999d8a31f7,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
df162cdeefcc9857dc3197d7b032666e,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Pucciniomycetes,Puccinia,Puccinia_hordei
6244809099a6204f68c20c59c57ca72d,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d2fe3559fbbd7d2556dc3a0fbda1b20b,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a7199bbccd53d87283a03dd5cdaff510,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fe1f86b0674bb3619645f545862bac98,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e7ee51cb0d4301529417065165129d29,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5465ecbd8218398ea7ab5636d20988a4,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bb6ddec9fd5c076a13c0485260806b45,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Unassigned,Unassigned
75c58024a7dd98ece0c657102a8c922a,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,Unassigned,Unassigned
ce4c9ea8f7c8abe886dc0b5bc68f2198,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,Rhogostoma_sp.
41da52b8aceb754919b6fd3cb5b6ce07,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporales,Pythium,Pythium_rostratum
956572f9d9f8622b8dda5480835b76da,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f33cc7196140bad4080c4597106a4b92,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
71cb663acfdfb5588696d638eaff4a7c,Eukaryota,Amoebozoa,Discosea,Discosea_X,Centramoebia,Acanthopodida,Acanthamoebidae,Acanthamoeba,Acanthamoeba_sp.
4e90a27e4456a67c0a018479121a7dd0,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
dac334157db3eaa04eabe47e3d69ebd4,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12C,MAST-12C_sp.
48d152f811ee1de925e46cb981518dea,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4444a39c15e244bde98ccec4ed18a85a,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3ad733b5dda8b3ce7ca20ceda8af42f6,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
464eb001e513c19c8e1f1385aa5e4da4,Bacteria,Terrabacteria,Actinobacteria,Actinobacteria_X,Actinobacteria_XX,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus_rhodochrous
ef3529a7dff9f3fde5323bf42a0cc66b,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cbb6a51fbf422e5f1d9da402f2546b2e,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Unassigned,Unassigned
6795fd02bc5a3607010dd8529a378ecd,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Phascolodon,Phascolodon_vorticella
58b4eb85b3c68876d8204672a02512f0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b3c654c945443eb1f36e541601047f97,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Venturia,Venturia_inaequalis
a8dfd97a5597f2326aa56d1c12d39452,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
02a5bae48c4b7217ec47493ac5d760ac,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
3d3dfe2916066da59fab3ed0e0c40d5f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fb4890a86881c8e670842228be3fae92,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6a36e1b0407d327ddaacf76da93973b3,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
93264e7414b273af3083c85b9761c30e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b724dcfb9c1f7dd32dbe4ea95a748d0f,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Ripella,Ripella_sp.
fd7e3906b82345e20b52e10d6b038638,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fcadd1db34f5abe1e84315e14d7f8b33,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0f5f9c7e2ec3e9fe2a358afde0a38420,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Unassigned,Unassigned
03144c86c3a390ee535026a5bbfb9536,Eukaryota,TSAR,Rhizaria,Cercozoa,Sainouroidea,Sainouroidea_X,Guttulinopsidae,Rosculus,Rosculus_vulgaris
760cccaa4ccb9890b38ab538377f82af,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3d2575de2081b4e768fb261a02ebaf35,Eukaryota,Excavata,Discoba,Euglenozoa,Kinetoplastea,Unassigned,Unassigned,Unassigned,Unassigned
503592bdbfbc57513efa9844415ec809,Eukaryota,Excavata,Discoba,Euglenozoa,Euglenida,Euglenida_X,Euglenida_XX,Decastava,Decastava_edaphica
542aee3dbf2d3459b1cba11a656f37d7,Eukaryota,TSAR,Alveolata,Ciliophora,Colpodea,Colpodea_X,Unassigned,Unassigned,Unassigned
00966466d1af85f7dec7cc32573985b6,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Taxus,Unassigned
bdf09fb740a34eb527fef44b9a30dad9,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Capnodiales,Capnodiales_sp.
c0a00be0ad9a95bb52892171dc5b35b2,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Dermamoebida,Dermamoebidae,Paradermamoeba,Paradermamoeba_levis
4d4feda520f675b64eaf2804361850c6,Eukaryota,Obazoa,Opisthokonta,Fungi,Mucoromycota,Mortierellaceae,Mortierellaceae_X,Mortierella,Mortierella_sp.
22e859e0044909246d5a958cee6a5f7a,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
29ad1988550962e55aa389be3a04b0c5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
224512da071e6e5acb4cde805ee7b72c,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
affb1c7ad2504b3399da2092dcbef646,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d03daa23ee5b5c0fc49024ded1c0de44,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b0fd11472996ab0657d76d68409179ff,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
769d4ac12da8b658b630e9f9fc0365ae,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6c515f5f1e3d85d366c59569a09922d4,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
